category,difficulty,question,option1,option2,option3,option4,correctIndex,gameType,tags,active
History,medium,(enigma_pulse) History medium question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,hard,(enigma_pulse) History hard question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;hard,true
History,hard,(enigma_pulse) History hard question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;hard,true
Sports,easy,(enigma_pulse) Sports easy question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,easy,(enigma_pulse) Sports easy question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;easy,true
Sports,medium,(enigma_pulse) Sports medium question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;sports;medium,true
Sports,medium,(enigma_pulse) Sports medium question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;sports;medium,true
